	id	from	to	nameslabel
297	MAR04418	IMP|ic	hypoxanthine|ic	HPRT1
298	MAR04421	dADP|ic	dATP|ic	PKM PKLR
299	MAR04421	dADP|ic	pyruvate|ic	PKM PKLR
300	MAR04421	PEP|ic	dATP|ic	PKM PKLR
301	MAR04421	PEP|ic	pyruvate|ic	PKM PKLR
302	MAR04480	dADP|ic	dAMP|ic	AK2 ACADVL AK6 ACOX3 AK1 ACADM AK7 AK3 ACAD8 AK5 AK9 AK4 AK8 ACAD9
303	MAR04481	adenosine|ic	NH3|ic	ADA2 ADA
304	MAR04481	adenosine|ic	inosine|ic	ADA2 ADA
305	MAR04482	adenosine|e	inosine|e	ADA2 ADA
306	MAR04482	adenosine|e	NH3|e	ADA2 ADA
307	MAR04486	ITP|ic	IDP|ic	HKDC1 HK1 HK2 HK3
308	MAR04486	ITP|ic	glucose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
309	MAR04486	glucose|ic	IDP|ic	HKDC1 HK1 HK2 HK3
310	MAR04486	glucose|ic	glucose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
311	MAR04487	dATP|ic	dADP|ic	HKDC1 HK1 HK2 HK3
312	MAR04487	dATP|ic	glucose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
313	MAR04487	glucose|ic	dADP|ic	HKDC1 HK1 HK2 HK3
314	MAR04487	glucose|ic	glucose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
315	MAR04488	ITP|ic	IDP|ic	HKDC1 HK1 HK2 HK3
316	MAR04488	ITP|ic	fructose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
317	MAR04488	fructose|ic	IDP|ic	HKDC1 HK1 HK2 HK3
318	MAR04488	fructose|ic	fructose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
319	MAR04489	dATP|ic	dADP|ic	HKDC1 HK1 HK2 HK3
320	MAR04489	dATP|ic	fructose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
321	MAR04489	fructose|ic	dADP|ic	HKDC1 HK1 HK2 HK3
322	MAR04489	fructose|ic	fructose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
323	MAR04492	ITP|ic	mannose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
324	MAR04492	ITP|ic	IDP|ic	HKDC1 HK1 HK2 HK3
325	MAR04492	mannose|ic	mannose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
326	MAR04492	mannose|ic	IDP|ic	HKDC1 HK1 HK2 HK3
327	MAR04493	dATP|ic	dADP|ic	HKDC1 HK1 HK2 HK3
328	MAR04493	dATP|ic	mannose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
329	MAR04493	mannose|ic	dADP|ic	HKDC1 HK1 HK2 HK3
330	MAR04493	mannose|ic	mannose-6-phosphate|ic	HKDC1 HK1 HK2 HK3
331	MAR04495	ITP|ic	glucosamine-6-phosphate|ic	HKDC1 HK1 HK2 HK3
332	MAR04495	ITP|ic	IDP|ic	HKDC1 HK1 HK2 HK3
333	MAR04495	glucosamine|ic	glucosamine-6-phosphate|ic	HKDC1 HK1 HK2 HK3
334	MAR04495	glucosamine|ic	IDP|ic	HKDC1 HK1 HK2 HK3
335	MAR04496	dATP|ic	dADP|ic	HKDC1 HK1 HK2 HK3
336	MAR04496	dATP|ic	glucosamine-6-phosphate|ic	HKDC1 HK1 HK2 HK3
337	MAR04496	glucosamine|ic	dADP|ic	HKDC1 HK1 HK2 HK3
338	MAR04496	glucosamine|ic	glucosamine-6-phosphate|ic	HKDC1 HK1 HK2 HK3
339	MAR04518	guanine|ic	xanthine|ic	GDA
340	MAR04518	guanine|ic	NH3|ic	GDA
341	MAR04519	hypoxanthine|ic	xanthine|ic	XDH
342	MAR04520	hypoxanthine|ic	xanthine|ic	XDH
343	MAR04573	dGDP|ic	dGTP|ic	PKM PKLR
344	MAR04573	dGDP|ic	pyruvate|ic	PKM PKLR
345	MAR04573	PEP|ic	dGTP|ic	PKM PKLR
346	MAR04573	PEP|ic	pyruvate|ic	PKM PKLR
347	MAR04574	inosine|ic	hypoxanthine|ic	PNP
348	MAR04574	inosine|ic	ribose-1-phosphate|ic	PNP
349	MAR04600	deoxyguanosine|ic	dGMP|ic	DGUOK
350	MAR04602	dGMP|ic	deoxyguanosine|ic	ACP3 NT5C2 NT5C1A NT5C3A NT5C NT5E NT5C3B RBAK NT5C1B NT5M NT5C1B-RDH14
351	MAR04603	guanine|ic	deoxyguanosine|ic	TYMP PNP
352	MAR04603	2-deoxy-D-ribose-1-phosphate|ic	deoxyguanosine|ic	TYMP PNP
353	MAR04611	thioredoxin|ic	dATP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
354	MAR04611	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
355	MAR04612	thioredoxin|ic	dADP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
356	MAR04612	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
357	MAR04614	GTP|ic	dGTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
358	MAR04614	GTP|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
359	MAR04614	thioredoxin|ic	dGTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
360	MAR04614	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
361	MAR04615	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
362	MAR04615	thioredoxin|ic	dGDP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
363	MAR04617	CTP|ic	dCTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
364	MAR04617	CTP|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
365	MAR04617	thioredoxin|ic	dCTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
366	MAR04617	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
367	MAR04618	UTP|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
368	MAR04618	UTP|ic	dUTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
369	MAR04618	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
370	MAR04618	thioredoxin|ic	dUTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
371	MAR04619	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
372	MAR04619	thioredoxin|ic	dCDP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
373	MAR04621	thioredoxin|ic	dUDP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
374	MAR04621	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
375	MAR04632	dAMP|ic	deoxyadenosine|ic	ACP3 NT5C2 NT5C1A NT5C3A NT5C NT5E NT5C3B RBAK NT5C1B NT5M NT5C1B-RDH14
376	MAR04646	xanthine|ic	urate|ic	XDH
377	MAR04648	xanthine|ic	urate|ic	XDH
378	MAR04649	xanthine|ic	urate|ic	XDH
379	MAR04650	xanthine|ic	urate|ic	XDH
380	MAR04651	guanosine|ic	guanine|ic	PNP
381	MAR04651	guanosine|ic	ribose-1-phosphate|ic	PNP
382	MAR04663	xanthosine|ic	xanthine|ic	PNP
383	MAR04663	xanthosine|ic	ribose-1-phosphate|ic	PNP
384	MAR04664	PRPP|ic	xanthosine-5-phosphate|ic	HPRT1
385	MAR04664	xanthine|ic	xanthosine-5-phosphate|ic	HPRT1
386	MAR04694	deoxyadenosine|ic	deoxyinosine|ic	ADA2 ADA
387	MAR04694	deoxyadenosine|ic	NH3|ic	ADA2 ADA
388	MAR04695	adenine|ic	deoxyadenosine|ic	TYMP PNP
389	MAR04695	2-deoxy-D-ribose-1-phosphate|ic	deoxyadenosine|ic	TYMP PNP
390	MAR04705	xanthosine-5-phosphate|ic	xanthosine|ic	ACP3 NT5C2 NT5C1A NT5C3A NT5C NT5E NT5C3B RBAK NT5C1B NT5M NT5C1B-RDH14
391	MAR04709	hypoxanthine|ic	deoxyinosine|ic	TYMP PNP
392	MAR04709	2-deoxy-D-ribose-1-phosphate|ic	deoxyinosine|ic	TYMP PNP
393	MAR04799	glycine|ic	GAR|ic	GART
394	MAR04799	5-phosphoribosylamine|ic	GAR|ic	GART
395	MAR04802	5-phosphoribosylformylglycinamidine|ic	AIR|ic	GART
396	MAR04804	5-phosphoribosyl-4-carboxy-5-aminoimidazole|ic	AIR|ic	PAICS
397	MAR04808	glutamine|ic	5-phosphoribosylformylglycinamidine|ic	PFAS
398	MAR04808	glutamine|ic	glutamate|ic	PFAS
399	MAR04808	N-formyl-GAR|ic	5-phosphoribosylformylglycinamidine|ic	PFAS
400	MAR04808	N-formyl-GAR|ic	glutamate|ic	PFAS
401	MAR04810	5-phosphoribosyl-4-carboxy-5-aminoimidazole|ic	SAICAR|ic	PAICS
402	MAR04810	aspartate|ic	SAICAR|ic	PAICS
403	MAR04812	AICAR|ic	SAICAR|ic	TNRC6B ADSL
404	MAR04812	fumarate|ic	SAICAR|ic	TNRC6B ADSL
405	MAR04814	AICAR|ic	THF|ic	ATIC
406	MAR04814	AICAR|ic	FAICAR|ic	ATIC
407	MAR04814	10-formyl-THF|ic	THF|ic	ATIC
408	MAR04814	10-formyl-THF|ic	FAICAR|ic	ATIC
409	MAR05353	dGDP|ic	dGMP|ic	GUK1
410	MAR06601	allantoate|ic	ureidoglycolate|ic	ALLC
411	MAR06601	allantoate|ic	urea|ic	ALLC
412	MAR06602	urate|ic	urea|ic	PRDX6 EPX PXDN PXDNL LPO
413	MAR06602	urate|ic	alloxan|ic	PRDX6 EPX PXDN PXDNL LPO
414	MAR06603	urate|e	alloxan|e	PRDX6 EPX PXDN PXDNL LPO
415	MAR06603	urate|e	urea|e	PRDX6 EPX PXDN PXDNL LPO
416	MAR07144	ADP-ribose|ic	ribose-5-phosphate|ic	TRPM2 NUDT5 ADPRM NUDT9
417	MAR08755	hypoxanthine|ic	xanthine|ic	XDH
418	MAR04044	dATP|ic	dADP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
419	MAR04291	ITP|ic	IDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
420	MAR04420	dATP|ic	dADP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
421	MAR04570	dGTP|ic	dGDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
422	MAR04572	dGTP|ic	dGDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
423	MAR04670	dCTP|ic	dCDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
424	MAR04673	dUTP|ic	dUDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
425	MAR04675	dUDP|ic	dUTP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
426	MAR06614	dADP|ic	dATP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
427	MAR06614	dADP|ic	dTDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
428	MAR06614	dTTP|ic	dATP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
429	MAR06614	dTTP|ic	dTDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
430	MAR06615	dADP|ic	dATP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
431	MAR06615	dADP|ic	dTDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
432	MAR06615	dTTP|ic	dATP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
433	MAR06615	dTTP|ic	dTDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
434	MAR06616	dADP|ic	dATP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
435	MAR06616	dADP|ic	dTDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
436	MAR06616	dTTP|ic	dATP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
437	MAR06616	dTTP|ic	dTDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
438	MAR04635	dTTP|ic	dTDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
439	MAR03793	2-methyl-3-oxopropanoate|ic	pyruvate|ic	AGXT2
440	MAR03793	2-methyl-3-oxopropanoate|ic	D-3-amino-isobutanoate|ic	AGXT2
441	MAR03793	alanine|ic	pyruvate|ic	AGXT2
442	MAR03793	alanine|ic	D-3-amino-isobutanoate|ic	AGXT2
443	MAR03931	oxidized thioredoxin|ic	thioredoxin|ic	TXNRD2 TXNRD3 TXNRD1
444	MAR03969	ITP|ic	IDP|ic	UCK1 UCK2
445	MAR03969	uridine|ic	IDP|ic	UCK1 UCK2
446	MAR04032	UTP|ic	CTP|ic	CTPS2 CTPS1
447	MAR04032	NH3|ic	CTP|ic	CTPS2 CTPS1
448	MAR04034	HCO3-|ic	carbamoyl-phosphate|ic	CAD
449	MAR04034	HCO3-|ic	glutamate|ic	CAD
450	MAR04034	glutamine|ic	carbamoyl-phosphate|ic	CAD
451	MAR04034	glutamine|ic	glutamate|ic	CAD
452	MAR04050	N-carbamoyl-L-aspartate|ic	aspartate|ic	CAD
453	MAR04050	N-carbamoyl-L-aspartate|ic	carbamoyl-phosphate|ic	CAD
454	MAR04056	dTMP|ic	thymidine|ic	ACP3 NT5C2 NT5C1A NT5C3A NT5C NT5E NT5C3B RBAK NT5C1B NT5M NT5C1B-RDH14
455	MAR04127	UDP-glucose|ic	glucose-1-phosphate|ic	ENPP3 NUDT14 ENPP1
456	MAR04194	UTP|ic	CTP|ic	CTPS2 CTPS1
457	MAR04194	UTP|ic	glutamate|ic	CTPS2 CTPS1
458	MAR04194	glutamine|ic	CTP|ic	CTPS2 CTPS1
459	MAR04194	glutamine|ic	glutamate|ic	CTPS2 CTPS1
460	MAR04210	PEP|ic	UTP|ic	PKM PKLR
461	MAR04210	PEP|ic	pyruvate|ic	PKM PKLR
462	MAR04345	5,6-Dihydrouracil|ic	uracil|ic	DPYD
463	MAR04346	5,6-Dihydrouracil|ic	3-ureidopropionate|ic	DPYSL2 DPYSL3 DPYS
464	MAR04470	thymine|ic	dihydrothymine|ic	DPYD
465	MAR04471	thymine|ic	dihydrothymine|ic	DPYD
466	MAR04472	thymine|ic	dihydrothymine|ic	DPYD
467	MAR04484	dTMP|ic	thymidine|ic	ACP3 NT5C2 NT5C1A NT5C3A NT5C NT5E NT5C3B RBAK NT5C1B NT5M NT5C1B-RDH14
468	MAR04485	thymine|ic	thymidine|ic	TYMP PNP
469	MAR04485	2-deoxy-D-ribose-1-phosphate|ic	thymidine|ic	TYMP PNP
470	MAR04510	dCMP|ic	deoxycytidine|ic	ACP3 NT5C2 NT5C1A NT5C3A NT5C NT5E NT5C3B RBAK NT5C1B NT5M NT5C1B-RDH14
471	MAR04512	dCDP|ic	dCMP|ic	CMPK1
472	MAR04513	deoxycytidine|ic	dCMP|ic	DCK
473	MAR04514	deoxycytidine|ic	NH3|ic	AICDA CDA
474	MAR04514	deoxycytidine|ic	deoxyuridine|ic	AICDA CDA
475	MAR04577	orotidine-5-phosphate|ic	PRPP|ic	UMPS
476	MAR04577	orotidine-5-phosphate|ic	orotate|ic	UMPS
477	MAR04579	uridine|ic	uracil|ic	UPP2 UPP1
478	MAR04579	uridine|ic	ribose-1-phosphate|ic	UPP2 UPP1
479	MAR04580	cytidine|ic	uridine|ic	AICDA CDA APOBEC4
480	MAR04580	cytidine|ic	NH3|ic	AICDA CDA APOBEC4
481	MAR04608	(S)-dihydroorotate|ic	N-carbamoyl-L-aspartate|ic	CAD
482	MAR04575	ubiquinone|ic	ubiquinol|ic	DHODH
483	MAR04575	ubiquinone|ic	orotate|ic	DHODH
484	MAR04575	(S)-dihydroorotate|ic	ubiquinol|ic	DHODH
485	MAR04575	(S)-dihydroorotate|ic	orotate|ic	DHODH
486	MAR04637	dTDP|ic	dTMP|ic	DTYMK
487	MAR04642	dUMP|ic	deoxyuridine|ic	NT5C NT5M
488	MAR04643	dUTP|ic	dUMP|ic	ITPA DUT
489	MAR04644	5,10-methylene-THF|ic	dTMP|ic	TYMS
490	MAR04644	5,10-methylene-THF|ic	dihydrofolate|ic	TYMS
491	MAR04644	dUMP|ic	dTMP|ic	TYMS
492	MAR04644	dUMP|ic	dihydrofolate|ic	TYMS
493	MAR04676	dUTP|ic	dUDP|ic	UCK1 UCK2 UCKL1
494	MAR04676	cytidine|ic	dUDP|ic	UCK1 UCK2 UCKL1
495	MAR04736	dihydrothymine|ic	3-ureidoisobutyrate|ic	DPYS
496	MAR04819	3-ureidoisobutyrate|ic	NH3|ic	UPB1
497	MAR04819	3-ureidoisobutyrate|ic	D-3-amino-isobutanoate|ic	UPB1
498	MAR05352	uridine|ic	dUDP|ic	UCK1 UCK2 UCKL1
499	MAR05352	dUTP|ic	dUDP|ic	UCK1 UCK2 UCKL1
500	MAR05415	dADP|ic	mitothioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
501	MAR05415	mitooxidized thioredoxin|ic	mitothioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
502	MAR05416	mitooxidized thioredoxin|ic	mitothioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
503	MAR05416	dGDP|ic	mitothioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
504	MAR05417	mitooxidized thioredoxin|ic	mitothioredoxin|ic	TXNRD2 TXNRD3 TXNRD1
505	MAR06612	dADP|ic	dTMP|ic	DTYMK
506	MAR06612	dADP|ic	dATP|ic	DTYMK
507	MAR06612	dTDP|ic	dTMP|ic	DTYMK
508	MAR06612	dTDP|ic	dATP|ic	DTYMK
509	MAR06613	dADP|ic	dTMP|ic	DTYMK
510	MAR06613	dADP|ic	dATP|ic	DTYMK
511	MAR06613	dTDP|ic	dTMP|ic	DTYMK
512	MAR06613	dTDP|ic	dATP|ic	DTYMK
513	MAR06621	oxidized thioredoxin|ic	UTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
514	MAR06621	oxidized thioredoxin|ic	thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
515	MAR06621	dUTP|ic	UTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
516	MAR06621	dUTP|ic	thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
517	MAR06622	UTP|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
518	MAR06622	UTP|ic	dUTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
519	MAR06622	thioredoxin|ic	oxidized thioredoxin|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
520	MAR06622	thioredoxin|ic	dUTP|ic	RRM2B TXN2 RRM1 RRM2 RRM2B TXN RRM1 RRM2
521	MAR06623	dGTP|ic	dGDP|ic	TK1
522	MAR06623	dGTP|ic	dUMP|ic	TK1
523	MAR06623	deoxyuridine|ic	dGDP|ic	TK1
524	MAR06623	deoxyuridine|ic	dUMP|ic	TK1
525	MAR06624	dGTP|ic	dGDP|ic	TK2
526	MAR06624	dGTP|ic	dUMP|ic	TK2
527	MAR06624	deoxyuridine|ic	dGDP|ic	TK2
528	MAR06624	deoxyuridine|ic	dUMP|ic	TK2
529	MAR06627	dTDP|ic	pyruvate|ic	PKM PKLR
530	MAR06627	dTDP|ic	dTTP|ic	PKM PKLR
531	MAR06627	PEP|ic	pyruvate|ic	PKM PKLR
532	MAR06627	PEP|ic	dTTP|ic	PKM PKLR
533	MAR07744	pseudouridine-5-phosphate|ic	ribose-5-phosphate|ic	RPUSD4
534	MAR07744	pseudouridine-5-phosphate|ic	uracil|ic	RPUSD4
535	MAR03965	dUDP|ic	dUMP|ic	DUT
536	MAR03968	dUDP|ic	dUMP|ic	DTYMK
537	MAR04054	thymidine|ic	dTMP|ic	TK1
538	MAR04185	sulfate|ic	adenylyl sulfate|ic	PAPSS1 PAPSS2
539	MAR04186	adenylyl sulfate|ic	PAPS|ic	PAPSS1 PAPSS2
540	MAR04342	IDP|e	IMP|e	ENTPD2 ENTPD1 ENTPD3 CANT1 ENTPD5 ENTPD8 ENTPD4 ENTPD6
541	MAR04483	thymidine|ic	dTMP|ic	TK2
542	MAR04507	dCMP|ic	NH3|ic	DCTD
543	MAR04507	dCMP|ic	dUMP|ic	DCTD
544	MAR04516	dCDP|ic	dCMP|ic	DCTPP1
545	MAR04601	deoxyguanosine|ic	dGMP|ic	DGUOK
546	MAR04633	deoxyadenosine|ic	dAMP|ic	ADA
547	MAR04640	dUMP|ic	dUDP|ic	DTYMK
548	MAR04641	deoxyuridine|ic	dUMP|ic	TK1
549	MAR04680	uracil|ic	deoxyuridine|ic	UPP2 UPP1
550	MAR04680	2-deoxy-D-ribose-1-phosphate|ic	deoxyuridine|ic	UPP2 UPP1
551	MAR04806	GAR|ic	THF|ic	GART
552	MAR04806	GAR|ic	N-formyl-GAR|ic	GART
553	MAR04806	10-formyl-THF|ic	THF|ic	GART
554	MAR04806	10-formyl-THF|ic	N-formyl-GAR|ic	GART
555	MAR06625	deoxyuridine|ic	dUMP|ic	TK2
556	MAR06626	dUMP|ic	deoxyuridine|ic	NT5C NT5M
557	MAR07160	dATP|ic	DNA|ic	POLE4 POLE3 POLD1 POLD3 POLD2 POLD4 POLA2 POLA1 POLA2 POLD1 POLD3 POLE2 POLA1 POLD2 POLE4 POLE3 POLD4 POLE REV3L POLQ POLB POLI RFC5 TENT4A POLK POLM POLN MYBBP1A POLG POLL POLH POLG2
558	MAR07160	dCTP|ic	DNA|ic	POLE4 POLE3 POLD1 POLD3 POLD2 POLD4 POLA2 POLA1 POLA2 POLD1 POLD3 POLE2 POLA1 POLD2 POLE4 POLE3 POLD4 POLE REV3L POLQ POLB POLI RFC5 TENT4A POLK POLM POLN MYBBP1A POLG POLL POLH POLG2
559	MAR07160	dGTP|ic	DNA|ic	POLE4 POLE3 POLD1 POLD3 POLD2 POLD4 POLA2 POLA1 POLA2 POLD1 POLD3 POLE2 POLA1 POLD2 POLE4 POLE3 POLD4 POLE REV3L POLQ POLB POLI RFC5 TENT4A POLK POLM POLN MYBBP1A POLG POLL POLH POLG2
560	MAR07160	dTTP|ic	DNA|ic	POLE4 POLE3 POLD1 POLD3 POLD2 POLD4 POLA2 POLA1 POLA2 POLD1 POLD3 POLE2 POLA1 POLD2 POLE4 POLE3 POLD4 POLE REV3L POLQ POLB POLI RFC5 TENT4A POLK POLM POLN MYBBP1A POLG POLL POLH POLG2
561	MAR07161	UTP|ic	RNA|ic	POLR3G POLR3GL PAPOLA PAPOLG TENT2 PAPOLB TUT7 TUT4 TUT1 POLR2J POLR3B POLR2B POLR3E POLR1H POLR1A POLR2E POLRMT POLR2F POLR3H POLR2C POLR2I MTPAP POLR1B POLR3F POLR1E POLR2D POLR2K POLR3A POLR3K POLR2H POLR2G POLR3D POLR1C POLR2L POLR2A POLR3C POLR1D
562	MAR07161	CTP|ic	RNA|ic	POLR3G POLR3GL PAPOLA PAPOLG TENT2 PAPOLB TUT7 TUT4 TUT1 POLR2J POLR3B POLR2B POLR3E POLR1H POLR1A POLR2E POLRMT POLR2F POLR3H POLR2C POLR2I MTPAP POLR1B POLR3F POLR1E POLR2D POLR2K POLR3A POLR3K POLR2H POLR2G POLR3D POLR1C POLR2L POLR2A POLR3C POLR1D
563	MAR07161	GTP|ic	RNA|ic	POLR3G POLR3GL PAPOLA PAPOLG TENT2 PAPOLB TUT7 TUT4 TUT1 POLR2J POLR3B POLR2B POLR3E POLR1H POLR1A POLR2E POLRMT POLR2F POLR3H POLR2C POLR2I MTPAP POLR1B POLR3F POLR1E POLR2D POLR2K POLR3A POLR3K POLR2H POLR2G POLR3D POLR1C POLR2L POLR2A POLR3C POLR1D
564	MAR07163	DNA|ic	dTMP|ic	RAD1 RAD9A ATRIP TREX2 TREX1
565	MAR07163	DNA|ic	dAMP|ic	RAD1 RAD9A ATRIP TREX2 TREX1
566	MAR07163	DNA|ic	dGMP|ic	RAD1 RAD9A ATRIP TREX2 TREX1
567	MAR07163	DNA|ic	dCMP|ic	RAD1 RAD9A ATRIP TREX2 TREX1
568	MAR07725	dTMP|ic	thymidine|ic	NT5C2 NT5C1A NT5C3A NT5C NT5E NT5C3B NT5C1B NT5M NT5C1B-RDH14
569	MAR07802	dADP|ic	dATP|ic	AK5
570	MAR07802	dADP|ic	dAMP|ic	AK5
571	MAR07869	dADP|ic	dATP|ic	CMPK1
572	MAR07870	dADP|ic	dATP|ic	CMPK1
573	MAR07871	dCDP|ic	dCTP|ic	CMPK1
574	MAR07872	dCDP|ic	dCTP|ic	CMPK1
575	MAR07873	dGDP|ic	dGTP|ic	CMPK1
576	MAR07874	dGDP|ic	dGTP|ic	CMPK1
577	MAR07878	dITP|ic	dIDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 NME6 NME1 NME2
578	MAR07879	dITP|ic	dIMP|ic	ITPA
579	MAR07880	dIMP|ic	deoxyinosine|ic	NT5C
580	MAR07881	dITP|ic	dIDP|ic	NME1-NME2 NME1 NME2
581	MAR07886	dTTP|ic	dTDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 AK9 NME6 NME1 NME2
582	MAR07887	dTTP|ic	dTDP|ic	NME1-NME2 NME1 NME2
583	MAR07888	dGTP|ic	dGDP|ic	NME1-NME2 NME1 NME2
584	MAR07889	dUTP|ic	dUDP|ic	NME1-NME2 NME1 NME2
585	MAR07890	dCTP|ic	dCDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 AK9 NME6 NME1 NME2
586	MAR07891	dCTP|ic	dCDP|ic	NME1-NME2 NME1 NME2
587	MAR07892	dATP|ic	dADP|ic	NME1-NME2 NME1 NME2
588	MAR07893	ITP|ic	IDP|ic	NME1-NME2 NME1 NME2
589	MAR07894	dITP|ic	dIDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 AK9 NME6 NME1 NME2
590	MAR07895	ITP|ic	IDP|ic	NME1-NME2 NME3 NME4 NME5 NME7 AK9 NME6 NME1 NME2
591	MAR08443	ADP-glucose|ic	glucose-1-phosphate|ic	NUDT5 ADPRM NUDT9
592	MAR08444	ADP-mannose|ic	mannose-1-phosphate|ic	NUDT5 ADPRM NUDT9
593	MAR08446	cytidine|ic	uridine|ic	AICDA
594	MAR08446	cytidine|ic	NH3|ic	AICDA
595	MAR08448	dGDP|ic	dGTP|ic	CMPK1
